================ Training Loss (Sun Apr 28 05:12:56 2019) ================
================ Training Loss (Sun Apr 28 05:13:41 2019) ================
(epoch: 1, iters: 100, time: 0.088, data: 0.184) D_A: 0.395 G_A: 0.776 cycle_A: 1.606 idt_A: 0.780 D_B: 0.407 G_B: 0.687 cycle_B: 1.722 idt_B: 0.760 
(epoch: 1, iters: 200, time: 0.087, data: 0.003) D_A: 0.258 G_A: 0.667 cycle_A: 1.530 idt_A: 0.586 D_B: 0.256 G_B: 0.445 cycle_B: 1.398 idt_B: 0.671 
(epoch: 1, iters: 300, time: 0.088, data: 0.002) D_A: 0.594 G_A: 0.870 cycle_A: 1.420 idt_A: 0.550 D_B: 0.317 G_B: 0.311 cycle_B: 1.270 idt_B: 0.529 
(epoch: 1, iters: 400, time: 0.153, data: 0.002) D_A: 0.165 G_A: 0.527 cycle_A: 1.130 idt_A: 0.417 D_B: 0.232 G_B: 0.377 cycle_B: 0.909 idt_B: 0.483 
(epoch: 1, iters: 500, time: 0.088, data: 0.003) D_A: 0.215 G_A: 0.451 cycle_A: 1.094 idt_A: 0.467 D_B: 0.437 G_B: 0.639 cycle_B: 1.034 idt_B: 0.412 
(epoch: 1, iters: 600, time: 0.088, data: 0.002) D_A: 0.371 G_A: 0.526 cycle_A: 1.087 idt_A: 0.552 D_B: 0.190 G_B: 0.400 cycle_B: 1.364 idt_B: 0.496 
(epoch: 1, iters: 700, time: 0.088, data: 0.002) D_A: 0.290 G_A: 0.393 cycle_A: 1.057 idt_A: 0.345 D_B: 0.210 G_B: 0.567 cycle_B: 0.828 idt_B: 0.475 
(epoch: 1, iters: 800, time: 0.150, data: 0.002) D_A: 0.279 G_A: 0.433 cycle_A: 1.242 idt_A: 0.381 D_B: 0.263 G_B: 0.369 cycle_B: 0.878 idt_B: 0.578 
(epoch: 1, iters: 900, time: 0.088, data: 0.003) D_A: 0.245 G_A: 0.307 cycle_A: 1.008 idt_A: 0.431 D_B: 0.225 G_B: 0.446 cycle_B: 1.037 idt_B: 0.398 
(epoch: 1, iters: 1000, time: 0.088, data: 0.003) D_A: 0.229 G_A: 0.391 cycle_A: 1.365 idt_A: 0.312 D_B: 0.827 G_B: 0.857 cycle_B: 0.762 idt_B: 0.652 
(epoch: 1, iters: 1100, time: 0.088, data: 0.003) D_A: 0.224 G_A: 0.348 cycle_A: 1.024 idt_A: 0.325 D_B: 0.214 G_B: 0.331 cycle_B: 0.727 idt_B: 0.482 
(epoch: 1, iters: 1200, time: 0.161, data: 0.003) D_A: 0.253 G_A: 0.460 cycle_A: 0.936 idt_A: 0.379 D_B: 0.264 G_B: 0.346 cycle_B: 0.876 idt_B: 0.391 
(epoch: 1, iters: 1300, time: 0.088, data: 0.003) D_A: 0.237 G_A: 0.382 cycle_A: 1.123 idt_A: 0.289 D_B: 0.236 G_B: 0.291 cycle_B: 0.717 idt_B: 0.534 
(epoch: 1, iters: 1400, time: 0.088, data: 0.003) D_A: 0.208 G_A: 0.420 cycle_A: 1.269 idt_A: 0.297 D_B: 0.237 G_B: 0.296 cycle_B: 0.748 idt_B: 0.571 
(epoch: 1, iters: 1500, time: 0.088, data: 0.002) D_A: 0.263 G_A: 0.451 cycle_A: 0.966 idt_A: 0.320 D_B: 0.227 G_B: 0.443 cycle_B: 0.775 idt_B: 0.458 
(epoch: 1, iters: 1600, time: 0.156, data: 0.003) D_A: 0.330 G_A: 0.547 cycle_A: 1.070 idt_A: 0.413 D_B: 0.257 G_B: 0.590 cycle_B: 1.071 idt_B: 0.451 
(epoch: 1, iters: 1700, time: 0.088, data: 0.002) D_A: 0.361 G_A: 0.577 cycle_A: 1.153 idt_A: 0.334 D_B: 0.203 G_B: 0.424 cycle_B: 0.853 idt_B: 0.445 
(epoch: 1, iters: 1800, time: 0.088, data: 0.003) D_A: 0.247 G_A: 0.451 cycle_A: 1.068 idt_A: 0.355 D_B: 0.197 G_B: 0.280 cycle_B: 1.194 idt_B: 0.415 
(epoch: 1, iters: 1900, time: 0.088, data: 0.003) D_A: 0.216 G_A: 0.356 cycle_A: 1.262 idt_A: 0.282 D_B: 0.253 G_B: 0.272 cycle_B: 0.606 idt_B: 0.557 
(epoch: 1, iters: 2000, time: 0.160, data: 0.002) D_A: 0.237 G_A: 0.422 cycle_A: 0.986 idt_A: 0.349 D_B: 0.271 G_B: 0.276 cycle_B: 0.751 idt_B: 0.543 
(epoch: 1, iters: 2100, time: 0.088, data: 0.002) D_A: 0.233 G_A: 0.568 cycle_A: 1.193 idt_A: 0.434 D_B: 0.248 G_B: 0.292 cycle_B: 0.983 idt_B: 0.570 
(epoch: 1, iters: 2200, time: 0.088, data: 0.003) D_A: 0.197 G_A: 0.533 cycle_A: 1.344 idt_A: 0.313 D_B: 0.258 G_B: 0.320 cycle_B: 0.743 idt_B: 0.520 
(epoch: 1, iters: 2300, time: 0.088, data: 0.003) D_A: 0.211 G_A: 0.473 cycle_A: 1.392 idt_A: 0.259 D_B: 0.259 G_B: 0.249 cycle_B: 0.595 idt_B: 0.632 
(epoch: 1, iters: 2400, time: 0.152, data: 0.002) D_A: 0.149 G_A: 0.500 cycle_A: 0.999 idt_A: 0.231 D_B: 0.217 G_B: 0.324 cycle_B: 0.585 idt_B: 0.415 
(epoch: 1, iters: 2500, time: 0.088, data: 0.003) D_A: 0.220 G_A: 0.225 cycle_A: 1.366 idt_A: 0.256 D_B: 0.228 G_B: 0.340 cycle_B: 0.584 idt_B: 0.548 
(epoch: 1, iters: 2600, time: 0.088, data: 0.003) D_A: 0.168 G_A: 0.460 cycle_A: 1.068 idt_A: 0.281 D_B: 0.218 G_B: 0.260 cycle_B: 0.703 idt_B: 0.385 
(epoch: 1, iters: 2700, time: 0.088, data: 0.003) D_A: 0.192 G_A: 0.386 cycle_A: 1.167 idt_A: 0.361 D_B: 0.210 G_B: 0.346 cycle_B: 0.915 idt_B: 0.504 
(epoch: 1, iters: 2800, time: 0.160, data: 0.002) D_A: 0.212 G_A: 0.569 cycle_A: 1.024 idt_A: 0.207 D_B: 0.224 G_B: 0.291 cycle_B: 0.522 idt_B: 0.466 
(epoch: 1, iters: 2900, time: 0.088, data: 0.003) D_A: 0.212 G_A: 0.446 cycle_A: 1.112 idt_A: 0.288 D_B: 0.237 G_B: 0.366 cycle_B: 0.675 idt_B: 0.405 
(epoch: 2, iters: 25, time: 0.088, data: 0.003) D_A: 0.209 G_A: 0.250 cycle_A: 0.822 idt_A: 0.219 D_B: 0.197 G_B: 0.317 cycle_B: 0.467 idt_B: 0.356 
(epoch: 2, iters: 125, time: 0.087, data: 0.003) D_A: 0.244 G_A: 0.219 cycle_A: 0.856 idt_A: 0.246 D_B: 0.207 G_B: 0.371 cycle_B: 0.582 idt_B: 0.393 
(epoch: 2, iters: 225, time: 0.159, data: 0.003) D_A: 0.191 G_A: 0.720 cycle_A: 1.306 idt_A: 0.237 D_B: 0.219 G_B: 0.424 cycle_B: 0.641 idt_B: 0.533 
(epoch: 2, iters: 325, time: 0.088, data: 0.003) D_A: 0.167 G_A: 0.325 cycle_A: 1.114 idt_A: 0.259 D_B: 0.234 G_B: 0.235 cycle_B: 0.676 idt_B: 0.510 
(epoch: 2, iters: 425, time: 0.088, data: 0.003) D_A: 0.254 G_A: 0.157 cycle_A: 0.833 idt_A: 0.352 D_B: 0.195 G_B: 0.318 cycle_B: 0.850 idt_B: 0.384 
(epoch: 2, iters: 525, time: 0.088, data: 0.003) D_A: 0.146 G_A: 0.429 cycle_A: 1.511 idt_A: 0.256 D_B: 0.270 G_B: 0.357 cycle_B: 0.631 idt_B: 0.733 
(epoch: 2, iters: 625, time: 0.159, data: 0.002) D_A: 0.217 G_A: 0.499 cycle_A: 1.072 idt_A: 0.363 D_B: 0.186 G_B: 0.300 cycle_B: 0.849 idt_B: 0.453 
(epoch: 2, iters: 725, time: 0.088, data: 0.002) D_A: 0.419 G_A: 0.284 cycle_A: 0.949 idt_A: 0.202 D_B: 0.236 G_B: 0.303 cycle_B: 0.455 idt_B: 0.415 
(epoch: 2, iters: 825, time: 0.088, data: 0.002) D_A: 0.162 G_A: 0.363 cycle_A: 0.887 idt_A: 0.212 D_B: 0.255 G_B: 0.293 cycle_B: 0.569 idt_B: 0.445 
(epoch: 2, iters: 925, time: 0.088, data: 0.002) D_A: 0.195 G_A: 0.660 cycle_A: 1.017 idt_A: 0.238 D_B: 0.240 G_B: 0.302 cycle_B: 0.589 idt_B: 0.419 
